,block_number,block_name,block_trial_count,block_pairing_definition,study_name,task_number,task_name,trial_number,trial_name,trial_response,trial_latency,trial_error,session_id
1923,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,0,Living,(unnamed)/Life,563,0,2616007692
1909,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,1,Alive,(unnamed)/Life,687,0,2616007692
1913,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,2,Deceased,Me/Death,1047,0,2616007692
1914,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,3,Die,Me/Death,382,0,2616007692
1915,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,4,Breathing,(unnamed)/Life,821,0,2616007692
1916,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,5,I,Me/Death,1043,0,2616007692
1917,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,6,Deceased,Me/Death,702,1,2616007692
1918,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,7,Mine,Me/Death,691,0,2616007692
1919,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,8,Thrive,(unnamed)/Life,771,0,2616007692
1920,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,9,Their,(unnamed)/Life,874,0,2616007692
1921,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,10,Die,Me/Death,629,0,2616007692
1922,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,11,Other,(unnamed)/Life,662,0,2616007692
1852,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,12,Suicide,Me/Death,804,0,2616007692
1853,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,13,They,(unnamed)/Life,629,0,2616007692
1854,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,14,Dead,Me/Death,344,0,2616007692
1855,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,15,Self,Me/Death,1057,1,2616007692
1856,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,16,Living,(unnamed)/Life,878,0,2616007692
1857,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,17,Them,(unnamed)/Life,1539,0,2616007692
1858,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,18,Alive,(unnamed)/Life,729,0,2616007692
1859,3,BLOCK3,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,19,Myself,Me/Death,885,1,2616007692
1877,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,0,Thrive,Me/Life,736,0,2616007692
1878,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,1,Dead,(unnamed)/Death,785,0,2616007692
1879,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,2,Breathing,Me/Life,746,0,2616007692
1876,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,3,Die,(unnamed)/Death,2169,0,2616007692
1880,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,4,Alive,Me/Life,657,0,2616007692
1881,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,5,I,Me/Life,891,0,2616007692
1882,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,6,Thrive,Me/Life,1804,0,2616007692
1883,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,7,Them,(unnamed)/Death,532,0,2616007692
1829,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,8,Dead,(unnamed)/Death,927,0,2616007692
1830,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,9,Their,(unnamed)/Death,931,0,2616007692
1831,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,10,Deceased,(unnamed)/Death,785,0,2616007692
1828,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,11,Mine,Me/Life,1420,0,2616007692
1832,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,12,Breathing,Me/Life,1335,0,2616007692
1833,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,13,Self,Me/Life,694,0,2616007692
1834,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,14,Living,Me/Life,569,0,2616007692
1835,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,15,Other,(unnamed)/Death,1879,1,2616007692
1836,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,16,Suicide,(unnamed)/Death,2581,0,2616007692
1837,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,17,Myself,Me/Life,640,0,2616007692
1838,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,18,Die,(unnamed)/Death,544,0,2616007692
1839,4,BLOCK4,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,19,They,(unnamed)/Death,0,1,2616007692
1860,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,0,Living,(unnamed)/Life,453,0,2616007692
1861,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,1,Thrive,(unnamed)/Life,1283,0,2616007692
1862,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,2,Die,Me/Death,1375,0,2616007692
1863,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,3,Deceased,Me/Death,518,0,2616007692
1864,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,4,Breathing,(unnamed)/Life,2350,0,2616007692
1865,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,5,Other,(unnamed)/Life,936,1,2616007692
1866,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,6,Die,Me/Death,1290,1,2616007692
1867,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,7,Self,Me/Death,484,0,2616007692
1868,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,8,Thrive,(unnamed)/Life,651,1,2616007692
1869,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,9,Myself,Me/Death,557,0,2616007692
1870,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,10,Dead,Me/Death,1227,0,2616007692
1871,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,11,They,(unnamed)/Life,815,1,2616007692
1872,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,12,Suicide,Me/Death,1306,0,2616007692
1873,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,13,Mine,Me/Death,1616,0,2616007692
1874,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,14,Alive,(unnamed)/Life,740,0,2616007692
1875,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,15,I,Me/Death,894,0,2616007692
1924,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,16,Living,(unnamed)/Life,612,0,2616007692
1925,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,17,Them,(unnamed)/Life,597,0,2616007692
1926,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,18,Deceased,Me/Death,745,0,2616007692
1927,5,BLOCK5,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword2biat,19,Their,(unnamed)/Life,606,0,2616007692
1952,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Deceased,Me/Death,682,0,2616007970
1953,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Suicide,Me/Death,917,0,2616007970
1955,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Alive,(unnamed)/Life,732,1,2616007970
1956,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Living,(unnamed)/Life,1064,0,2616007970
1957,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Die,Me/Death,864,0,2616007970
1954,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,I,Me/Death,598,1,2616007970
1958,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Living,(unnamed)/Life,486,0,2616007970
1959,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,Mine,Me/Death,526,1,2616007970
1960,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Breathing,(unnamed)/Life,2061,0,2616007970
1961,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Them,(unnamed)/Life,850,1,2616007970
1962,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Suicide,Me/Death,564,0,2616007970
1963,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,Their,(unnamed)/Life,1171,0,2616007970
1964,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Dead,Me/Death,1037,1,2616007970
1965,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,Myself,Me/Death,517,0,2616007970
1966,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Deceased,Me/Death,792,0,2616007970
1967,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Other,(unnamed)/Life,1124,0,2616007970
1968,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Alive,(unnamed)/Life,1629,1,2616007970
1969,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,They,(unnamed)/Life,585,1,2616007970
1970,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Thrive,(unnamed)/Life,905,0,2616007970
1971,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,Self,Me/Death,435,0,2616007970
2051,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Breathing,Me/Life,835,0,2616007970
2032,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Alive,Me/Life,594,0,2616007970
2033,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Die,(unnamed)/Death,672,1,2616007970
2034,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Suicide,(unnamed)/Death,658,0,2616007970
2035,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Die,(unnamed)/Death,677,0,2616007970
2036,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,Their,(unnamed)/Death,662,1,2616007970
2037,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Thrive,Me/Life,424,0,2616007970
2038,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,Mine,Me/Life,686,0,2616007970
2039,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Breathing,Me/Life,456,1,2616007970
2040,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Other,(unnamed)/Death,587,1,2616007970
2041,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Dead,(unnamed)/Death,2515,1,2616007970
2042,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,Self,Me/Life,2914,0,2616007970
2044,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Alive,Me/Life,665,0,2616007970
2045,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,Them,(unnamed)/Death,649,0,2616007970
2046,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Suicide,(unnamed)/Death,986,1,2616007970
2043,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Myself,Me/Life,577,0,2616007970
2047,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Living,Me/Life,951,1,2616007970
2048,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,I,Me/Life,563,1,2616007970
2049,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Deceased,(unnamed)/Death,1425,0,2616007970
2050,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,They,(unnamed)/Death,661,0,2616007970
2012,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Die,Me/Death,2367,0,2616007970
2013,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Deceased,Me/Death,760,0,2616007970
2014,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Alive,(unnamed)/Life,825,0,2616007970
2015,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Living,(unnamed)/Life,613,0,2616007970
2016,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Alive,(unnamed)/Life,647,1,2616007970
2017,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,Other,(unnamed)/Life,695,0,2616007970
2018,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Living,(unnamed)/Life,659,0,2616007970
2019,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,I,Me/Death,803,1,2616007970
2020,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Suicide,Me/Death,572,1,2616007970
2021,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Them,(unnamed)/Life,1238,0,2616007970
2022,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Dead,Me/Death,802,0,2616007970
2023,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,Myself,Me/Death,623,0,2616007970
2024,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Deceased,Me/Death,1327,0,2616007970
2025,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,They,(unnamed)/Life,1115,0,2616007970
2026,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Thrive,(unnamed)/Life,754,0,2616007970
2027,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Self,Me/Death,795,0,2616007970
2028,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Breathing,(unnamed)/Life,957,0,2616007970
2029,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,Their,(unnamed)/Life,737,1,2616007970
2030,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Die,Me/Death,603,0,2616007970
2031,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,Mine,Me/Death,641,1,2616007970
1992,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Die,(unnamed)/Death,592,0,2616007970
1993,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Breathing,Me/Life,915,0,2616007970
1994,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Alive,Me/Life,686,0,2616007970
1995,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Suicide,(unnamed)/Death,499,0,2616007970
2052,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Die,(unnamed)/Death,1703,0,2616007970
2053,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,They,(unnamed)/Death,795,0,2616007970
2054,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Alive,Me/Life,1148,0,2616007970
2055,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,Other,(unnamed)/Death,581,0,2616007970
2056,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Deceased,(unnamed)/Death,486,0,2616007970
2057,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Myself,Me/Life,736,0,2616007970
2058,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Breathing,Me/Life,1372,1,2616007970
2059,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,I,Me/Life,1184,1,2616007970
1940,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Thrive,Me/Life,573,0,2616007970
1941,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,Their,(unnamed)/Death,1576,1,2616007970
1942,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Living,Me/Life,637,1,2616007970
1943,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Mine,Me/Life,1973,0,2616007970
1944,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Dead,(unnamed)/Death,603,0,2616007970
1945,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,Them,(unnamed)/Death,559,0,2616007970
1946,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Suicide,(unnamed)/Death,669,0,2616007970
1947,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,Self,Me/Life,786,0,2616007970
1997,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Die,Me/Death,1470,0,2616007970
1998,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Living,(unnamed)/Life,896,0,2616007970
1999,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Deceased,Me/Death,525,0,2616007970
1996,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Alive,(unnamed)/Life,575,0,2616007970
2000,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Thrive,(unnamed)/Life,1102,0,2616007970
2001,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,I,Me/Death,584,0,2616007970
2002,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Suicide,Me/Death,423,1,2616007970
2003,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,Mine,Me/Death,949,1,2616007970
2004,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Deceased,Me/Death,535,1,2616007970
2005,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Them,(unnamed)/Life,390,0,2616007970
2006,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Living,(unnamed)/Life,713,1,2616007970
2007,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,Their,(unnamed)/Life,659,1,2616007970
2008,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Alive,(unnamed)/Life,2102,0,2616007970
2009,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,Self,Me/Death,663,0,2616007970
2010,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Dead,Me/Death,534,1,2616007970
2011,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Myself,Me/Death,555,0,2616007970
